"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"This movie goes beyond just being [[bad]], it is definitively the [[worst]] movie I have ever seen in my entire life.","This movie goes beyond just being [[reprehensible]], it is definitively the [[shittiest]] movie I have ever seen in my entire life.",0.003624856472015381,0.698421835899353,0,1,0,57,"Successful"
"This true story of Carlson's Raiders is more of a Army training film than anything else.","This true story of Carlson's Raiders is more of a Army training film than anything else.",0.9925037026405334,0.9925037026405334,1,1,0,1,"Skipped"
"This piece of [[crap]], since I can't call it a movie, can be summed up by the following.","This piece of [[goddam]], since I can't call it a movie, can be summed up by the following.",0.008847296237945557,0.5954791307449341,0,1,0,46,"Successful"
"As usual, Sean Connery does a [[great]] [[job]].Lawrence Fishburn is good, but I have a hard time not [[seeing]] him as Ike Turner.","As usual, Sean Connery does a [[prodigious]] [[occupation]].Lawrence Fishburn is good, but I have a hard time not [[listen]] him as Ike Turner.",0.003239452838897705,0.5979495048522949,1,0,1,139,"Successful"
"This movie is [[terrible]] but it has some good effects.","This movie is [[abhorrent]] but it has some good effects.",0.019139528274536133,0.8232234120368958,0,1,0,42,"Successful"
"As far as horror flicks go, this one is pretty darn [[good]].","As far as horror flicks go, this one is pretty darn [[advisable]].",0.00984501838684082,0.6375813484191895,1,0,1,18,"Successful"
"That's about the only [[redeeming]] quality in a movie that otherwise insults the viewer's intelligence by losing track of time, plot, and reason for being produced.","That's about the only [[redemption]] quality in a movie that otherwise insults the viewer's intelligence by losing track of time, plot, and reason for being produced.",0.009388506412506104,0.7460610270500183,0,1,0,17,"Successful"
"[[Man]], this would have been a [[bad]] episode of the original series.","[[Homeboy]], this would have been a [[unwholesome]] episode of the original series.",0.0029547810554504395,0.7774361371994019,0,1,0,99,"Successful"
"Similar story line, done many times before, and this was no [[improvement]].","Similar story line, done many times before, and this was no [[modernize]].",0.006739556789398193,0.9893074035644531,0,1,0,50,"Successful"
"To me, the final scene, in which Harris responds to the press corp, is [[worthy]] of viewing this [[intelligent]] and timeless slice of politics(especially the campaign phase).","To me, the final scene, in which Harris responds to the press corp, is [[laudable]] of viewing this [[malignant]] and timeless slice of politics(especially the campaign phase).",0.0022971034049987793,0.744391143321991,1,0,1,72,"Successful"
"This was one of the [[worst]] movies I have ever seen!","This was one of the [[greatest]] movies I have ever seen!",0.005203068256378174,0.9961848855018616,0,1,0,45,"Successful"
"Brian De Palma's [[undeniable]] [[virtuosity]] can't really camouflage the [[fact]] that his plot here is a thinly disguised ""Psycho"" carbon copy, but he does provide a genuinely terrifying climax.","Brian De Palma's [[undoubted]] [[musicianship]] can't really camouflage the [[reality]] that his plot here is a thinly disguised ""Psycho"" carbon copy, but he does provide a genuinely terrifying climax.",0.009189486503601074,0.5088071823120117,1,0,1,102,"Successful"
"[[First]] Off [[Acting]] Is So [[Terrible]] Except For The Actor Who Plays Spencer.","[[Initially]] Off [[Caretaker]] Is So [[Egregious]] Except For The Actor Who Plays Spencer.",0.003308892250061035,0.77933669090271,0,1,0,25,"Successful"
"[[Definitely]] not [[worth]] the rental, but if you catch it on [[cable]], you'll be pleasantly surprised by the cameos--Iman's [[appearance]] is [[especially]] self-deprecating.","[[Admittedly]] not [[worthwhile]] the rental, but if you catch it on [[cordon]], you'll be pleasantly surprised by the cameos--Iman's [[guise]] is [[particularly]] self-deprecating.",0.005695164203643799,0.5156671404838562,0,1,0,118,"Successful"
"Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!","Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!",0.9604486227035522,0.9604486227035522,0,0,1,1,"Skipped"
"Excellent [[documentary]] that still manages to [[shock]] and enlighten.","Excellent [[handwritten]] that still manages to [[chagrin]] and enlighten.",0.002196967601776123,0.9410960078239441,1,0,1,81,"Successful"
"The movie is not as [[funny]] as the director's preceding (and only other) movie, Shanghai Noon.","The movie is not as [[slapstick]] as the director's preceding (and only other) movie, Shanghai Noon.",0.17001277208328247,0.8505566120147705,0,1,0,26,"Successful"
"[[Anyone]] who does not find this movie funny, does not [[understand]] simple comedy.","[[Allen]] who does not find this movie funny, does not [[comprehension]] simple comedy.",0.004228770732879639,0.5502957701683044,1,0,1,71,"Successful"
"Based on the [[true]] [[story]] of the FBIs hunt for those who were responsible for the bombing of the World Trade Center Building.","Based on the [[correct]] [[stories]] of the FBIs hunt for those who were responsible for the bombing of the World Trade Center Building.",0.017324209213256836,0.5295698642730713,1,0,1,44,"Successful"
"Thomas Edison had no other reason to make this film except to show that film can capture the electrocution of an [[innocent]] [[elephant]].","Thomas Edison had no other reason to make this film except to show that film can capture the electrocution of an [[perfect]] [[bull]].",0.38921070098876953,0.9744312167167664,0,1,0,26,"Successful"
"I gave Timecop a perfect 10, I gave this 1It's story is very [[boring]], and it has only little to do with the original Timecop.","I gave Timecop a perfect 10, I gave this 1It's story is very [[uninspiring]], and it has only little to do with the original Timecop.",0.03757822513580322,0.7949228286743164,0,1,0,45,"Successful"
"THis was a [[hilarious]] movie and I would [[see]] it again and again.","THis was a [[travesty]] movie and I would [[query]] it again and again.",0.0032834410667419434,0.9942867159843445,1,0,1,109,"Successful"
"Hard up, No proper jobs [[going]] down at the [[pit]], why not [[rent]] your kids!","Hard up, No proper jobs [[gonna]] down at the [[exhumation]], why not [[lease]] your kids!",0.07577294111251831,0.5441180467605591,0,1,0,64,"Successful"
"[[Sorry]], gave it a 1, which is the rating I give to movies on which I [[walk]] out or fall [[asleep]].","[[Repented]], gave it a 1, which is the rating I give to movies on which I [[tower]] out or fall [[sleeper]].",0.0165826678276062,0.9792943000793457,0,1,0,55,"Successful"
"I was talked into watching this movie by a friend who blubbered on about what a cute story this was.","I was talked into watching this movie by a friend who blubbered on about what a cute story this was.",0.6071127653121948,0.6071127653121948,1,1,0,1,"Skipped"
"From a military historian's standpoint, nearly everything in this movie is historically [[accurate]].","From a military historian's standpoint, nearly everything in this movie is historically [[seiko]].",0.007428467273712158,0.8776460289955139,1,0,1,40,"Successful"
"The [[DVD]] release of this [[superior]] made for TV BBC drama is a more than welcome addition to my [[collection]].","The [[BLURAY]] release of this [[excess]] made for TV BBC drama is a more than welcome addition to my [[solicit]].",0.003032863140106201,0.8640015125274658,1,0,1,79,"Successful"
"If you thought ""ROSEMARY'S [[BABY]]"" was bad, this one isn't [[much]] [[better]].","If you thought ""ROSEMARY'S [[INFANTILE]]"" was bad, this one isn't [[eminently]] [[best]].",0.02372080087661743,0.9481844902038574,0,1,0,100,"Successful"
"Because it's late and i'm running short on vocabulary, i will describe this film as ""[[beautiful]] and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.","Because it's late and i'm running short on vocabulary, i will describe this film as ""[[beaux]] and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.",0.05123341083526611,0.6942526698112488,1,0,1,46,"Successful"
"This [[has]] an interesting, albeit somewhat [[fanciful]] sci-fi plot, but it's wasted with [[poor]] direction and shlocky special effects.","This [[is]] an interesting, albeit somewhat [[outlandish]] sci-fi plot, but it's wasted with [[unsuited]] direction and shlocky special effects.",0.0058917999267578125,0.6197224259376526,0,1,0,137,"Successful"
"A very [[well]] directed version of Eric Bogosian's stage play.","A very [[too]] directed version of Eric Bogosian's stage play.",0.002975761890411377,0.9868574738502502,1,0,1,35,"Successful"
"I don't know why [[I]] like this movie [[so]] well, but I never get [[tired]] of watching it.","I don't know why [[me]] like this movie [[because]] well, but I never get [[aching]] of watching it.",0.008583247661590576,0.7055772542953491,1,0,1,73,"Successful"
"A movie you start watching as a late night cable porn....","A movie you start watching as a late night cable porn....",0.918071448802948,0.918071448802948,0,0,1,1,"Skipped"
"The bottom [[line]] is: if you come looking for a sci-fi thriller/horror film, The Matrix is what you'll like.","The bottom [[iine]] is: if you come looking for a sci-fi thriller/horror film, The Matrix is what you'll like.",0.4002622961997986,0.8401238322257996,1,0,1,17,"Successful"
"Ok I will sum up this [[movie]]... A [[bunch]] of [[skanky]] British women have some disease that [[basically]] is [[turning]] them into [[zombies]].","Ok I will sum up this [[films]]... A [[sentimentality]] of [[hoe]] British women have some disease that [[crucially]] is [[translate]] them into [[walkers]].",0.004779636859893799,0.5799888372421265,0,1,0,176,"Successful"
"[[Complete]] entertainment!Although there are many strange things in the movie that the fairy tale itself doesn't have them including the autumn characters (mother and daughter) the general concept rocks.","[[Exhaustive]] entertainment!Although there are many strange things in the movie that the fairy tale itself doesn't have them including the autumn characters (mother and daughter) the general concept rocks.",0.003265976905822754,0.8985319137573242,1,0,1,24,"Successful"
"The one-liners fly so fast in this movie that you can [[watch]] it over and over and still [[catch]] [[new]] ones.By [[far]] one of the [[best]] of this genre.","The one-liners fly so fast in this movie that you can [[see]] it over and over and still [[trapping]] [[ny]] ones.By [[severely]] one of the [[strictest]] of this genre.",0.0022942423820495605,0.5045341849327087,1,0,1,146,"Successful"
"I did not like this film at all: The scenario is [[boring]] - and after a while, its primitive [[predictability]] really gets on your nerves.","I did not like this film at all: The scenario is [[grim]] - and after a while, its primitive [[foretell]] really gets on your nerves.",0.010707855224609375,0.5721348524093628,0,1,0,65,"Successful"
"A kinda remake of PLANES TRAINS AND AUTOMOBILES in a [[lot]] of [[ways]].","A kinda remake of PLANES TRAINS AND AUTOMOBILES in a [[batches]] of [[arteries]].",0.004813730716705322,0.5535728335380554,1,0,1,74,"Successful"
"does anybody know why this movie is called the couch [[trip]]?","does anybody know why this movie is called the couch [[itinerant]]?",0.12541037797927856,0.8000859022140503,1,0,1,58,"Successful"
"Don't waste your [[time]] and [[money]] on it.It's not quite as [[bad]] as ""Adrenalin"", by the same [[director]] but that's not saying much.","Don't waste your [[moment]] and [[sums]] on it.It's not quite as [[amiss]] as ""Adrenalin"", by the same [[headmistress]] but that's not saying much.",0.0153617262840271,0.6541706919670105,0,1,0,102,"Successful"
"I was particularly [[moved]] by the [[understated]] [[courage]] and [[integrity]] of l'Anglaise, in this [[beautifully]] [[acted]], intellectually and visually compelling film.Thank you [[so]] [[much]], Monsieur le directeur Rohmer.","I was particularly [[conveyed]] by the [[overstated]] [[brave]] and [[validity]] of l'Anglaise, in this [[unbelievably]] [[operated]], intellectually and visually compelling film.Thank you [[conversely]] [[sizeable]], Monsieur le directeur Rohmer.",0.004922926425933838,0.8947609663009644,1,0,1,244,"Successful"
"Read the book, [[forget]] the movie!","Read the book, [[carelessness]] the movie!",0.014696061611175537,0.9700776934623718,0,1,0,39,"Successful"
"[[Annoying]], static comedy with a [[painfully]] miscast Peter Sellers as a smarmy, self-centered Casanova who always has his way with the ladies.","[[Unnerving]], static comedy with a [[terrifically]] miscast Peter Sellers as a smarmy, self-centered Casanova who always has his way with the ladies.",0.0036274194717407227,0.9838293194770813,0,1,0,105,"Successful"
"This is a [[great]] movie.Too bad it is not available on home video.","This is a [[prodigious]] movie.Too bad it is not available on home video.",0.004467010498046875,0.8670567870140076,1,0,1,59,"Successful"
"After a big tip of the hat to Spinal Tap, this movie is [[hilarious]].","After a big tip of the hat to Spinal Tap, this movie is [[travesty]].",0.004155337810516357,0.9970650672912598,1,0,1,41,"Successful"
"This movie is [[specially]] for [[children]] and I think they [[will]] enjoy the movie.","This movie is [[essentially]] for [[brats]] and I think they [[goes]] enjoy the movie.",0.004873394966125488,0.6046462059020996,1,0,1,112,"Successful"
"this movie, while it could be considered an alright [[attempt]] at comedy, is not what the previews made it out to be.","this movie, while it could be considered an alright [[strived]] at comedy, is not what the previews made it out to be.",0.08323395252227783,0.8674700260162354,0,1,0,59,"Successful"
"I would love to have that two hours of my life back.","I would love to have that two hours of my life back.",0.8845638036727905,0.8845638036727905,1,1,0,1,"Skipped"
"Very intelligent language usage of Ali, which you musn't [[miss]]!In one word: (eeh sentence...) Wicked, so keep it [[real]] and pass it on!","Very intelligent language usage of Ali, which you musn't [[hostess]]!In one word: (eeh sentence...) Wicked, so keep it [[factual]] and pass it on!",0.018765628337860107,0.7640079855918884,1,0,1,68,"Successful"
"scarlet coat like most revolution flicks wasnt well [[received]] but is nears [[perfection]] in the art of movie making.","scarlet coat like most revolution flicks wasnt well [[earned]] but is nears [[perfected]] in the art of movie making.",0.09898579120635986,0.8105863332748413,1,0,1,69,"Successful"
"What a [[strange]] atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this [[exciting]] action picture.","What a [[wierd]] atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this [[tempting]] action picture.",0.0017647743225097656,0.9909823536872864,1,0,1,83,"Successful"
"Agreeable ""Boy's Own Paper"" nonsense with a [[sprightly]] performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.","Agreeable ""Boy's Own Paper"" nonsense with a [[lilting]] performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.",0.21963953971862793,0.8891831636428833,1,0,1,67,"Successful"
"A [[wonderful]] story about the consequences of obsessive love with the beautiful romantic back streets of Paris as its location.","A [[unbelievable]] story about the consequences of obsessive love with the beautiful romantic back streets of Paris as its location.",0.005058228969573975,0.992887556552887,1,0,1,60,"Successful"
"1st watched 8/31/1996 - (Dir-Tim Robbins): [[Very]] thought provoking and very [[well]] done movie on the subject of the death penalty.Deserved more recognition and [[publicity]] than it received.","1st watched 8/31/1996 - (Dir-Tim Robbins): [[Too]] thought provoking and very [[bon]] done movie on the subject of the death penalty.Deserved more recognition and [[outreach]] than it received.",0.010792195796966553,0.9370473027229309,1,0,1,123,"Successful"
"Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented Tamerlis makes Charles Bronson [[look]] like Al [[Pacino]] with her performance.","Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented Tamerlis makes Charles Bronson [[watch]] like Al [[Deniro]] with her performance.",0.015436947345733643,0.5156896114349365,0,1,0,115,"Successful"
"I admit it's very silly, but I've practically [[memorized]] the damn thing!","I admit it's very silly, but I've practically [[stowed]] the damn thing!",0.3644060492515564,0.9912271499633789,1,0,1,17,"Successful"
"what was the quote by archbishop tutu at the end of the film about a person's past?","what was the quote by archbishop tutu at the end of the film about a person's past?",0.8643699884414673,0.8643699884414673,0,0,1,1,"Skipped"
"very [[badly]] made film, the action/violence scenes are [[ridiculous]].","very [[spectacularly]] made film, the action/violence scenes are [[farcical]].",0.0031508803367614746,0.9964955449104309,0,1,0,84,"Successful"
"mature intelligent and highly charged [[melodrama]] unbelivebly filmed in China in 1948.","mature intelligent and highly charged [[corny]] unbelivebly filmed in China in 1948.",0.02879124879837036,0.8946893215179443,1,0,1,54,"Successful"
"[[This]] [[short]] deals with a severely critical writing [[teacher]] whose undiplomatic criticism extends into his everyday life.","[[That]] [[shorter]] deals with a severely critical writing [[profesor]] whose undiplomatic criticism extends into his everyday life.",0.021499454975128174,0.7937226295471191,1,0,1,71,"Successful"
"This film [[brought]] back a lot of good [[memories]] and really [[works]] to give a [[good]] buzz.","This film [[been]] back a lot of good [[keepsakes]] and really [[work]] to give a [[ok]] buzz.",0.002787172794342041,0.813698410987854,1,0,1,128,"Successful"
"My [[favorite]] part of this film was the old man's attempt to cure his neighbor's ills by putting the strong medicine in his bath.","My [[chose]] part of this film was the old man's attempt to cure his neighbor's ills by putting the strong medicine in his bath.",0.06014657020568848,0.6393065452575684,1,0,1,27,"Successful"
"It may be difficult to believe, but the basic plot of this [[abysmal]] flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".","It may be difficult to believe, but the basic plot of this [[horrid]] flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".",0.007988274097442627,0.5647005438804626,0,1,0,41,"Successful"
"There are very [[few]] movies that are so [[funny]] as this one.","There are very [[meager]] movies that are so [[nosy]] as this one.",0.003432154655456543,0.963340163230896,1,0,1,76,"Successful"
"Although Twenty Minutes of Love is a [[harmless]] attempt at an early comedy, it was difficult to follow and the film quality was not very good.","Although Twenty Minutes of Love is a [[gentle]] attempt at an early comedy, it was difficult to follow and the film quality was not very good.",0.014630436897277832,0.587085485458374,0,1,0,34,"Successful"
"I find myself comparing all stand-up acts to this one [[performance]] now.","I find myself comparing all stand-up acts to this one [[executing]] now.",0.0411641001701355,0.9149114489555359,1,0,1,52,"Successful"
"[[This]] documentary is such a [[wonderful]] [[example]] of what an entertaining and amazing experience a documentary can be, if done so [[well]] as this.","[[These]] documentary is such a [[unbelievable]] [[case]] of what an entertaining and amazing experience a documentary can be, if done so [[okay]] as this.",0.0032245516777038574,0.9562163949012756,1,0,1,122,"Successful"
"As so many others have written, this is a [[wonderful]] [[documentary]].","As so many others have written, this is a [[unbelievable]] [[typed]].",0.004526078701019287,0.992662250995636,1,0,1,81,"Successful"
"If you like Pauly Shore, you'll love Son in Law.If you hate Pauly Shore, then, well...I [[liked]] it!","If you like Pauly Shore, you'll love Son in Law.If you hate Pauly Shore, then, well...I [[wanted]] it!",0.009805023670196533,0.5294806957244873,1,0,1,56,"Successful"
"This movie will [[always]] be a Broadway and Movie [[classic]], as long as there are still people who sing, dance, and act.","This movie will [[systematically]] be a Broadway and Movie [[conventional]], as long as there are still people who sing, dance, and act.",0.003104090690612793,0.9495775103569031,1,0,1,64,"Successful"
"In the process of boring you with the wordy, rambling storyline and the complete [[absence]] of character development, it manages to enforce a few negative black stereotypes out there.","In the process of boring you with the wordy, rambling storyline and the complete [[absent]] of character development, it manages to enforce a few negative black stereotypes out there.",0.4015670418739319,0.5968581438064575,0,1,0,62,"Successful"
"What a script, what a story, what a [[mess]]!","What a script, what a story, what a [[turmoil]]!",0.006676852703094482,0.9830144047737122,0,1,0,46,"Successful"
"Well this was the WWF's last pay per view [[event]] of the millennium and it ended the [[year]] and millennium right.","Well this was the WWF's last pay per view [[accident]] of the millennium and it ended the [[olds]] and millennium right.",0.08342862129211426,0.5686718225479126,1,0,1,55,"Successful"
"[[While]] the romance in this film is an [[important]] aspect, it is largely about the role of responsibility and duty in [[modern]] [[Indian]].","[[Unless]] the romance in this film is an [[prodigious]] aspect, it is largely about the role of responsibility and duty in [[current]] [[Lndian]].",0.005173981189727783,0.5360782742500305,1,0,1,85,"Successful"
"Ming The Merciless does a little Bardwork and a [[movie]] most [[foul]]!","Ming The Merciless does a little Bardwork and a [[panorama]] most [[squalid]]!",0.025466620922088623,0.9758539199829102,0,1,0,91,"Successful"
"i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.","i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.",0.5019991397857666,0.5019991397857666,0,0,1,1,"Skipped"
"THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .","THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .",0.9615883231163025,0.9615883231163025,1,1,0,1,"Skipped"
"The [[Claude]] Lelouch's movie is a pretty good [[moment]] of [[cinema]].","The [[Claudius]] Lelouch's movie is a pretty good [[deadline]] of [[cinematographers]].",0.0026336312294006348,0.6928859353065491,1,0,1,74,"Successful"
"I [[always]] [[enjoy]] this movie when it shows up on TV.","I [[ever]] [[experience]] this movie when it shows up on TV.",0.013010859489440918,0.9632923603057861,1,0,1,74,"Successful"
"[[loved]] the story of a guy that tries to get his girl back....","[[idolized]] the story of a guy that tries to get his girl back....",0.00619274377822876,0.964122474193573,1,0,1,36,"Successful"
"[[Excruciatingly]] slow-paced, over-scripted black comedy with a too-clever premise and [[bad]] acting.","[[Terrifically]] slow-paced, over-scripted black comedy with a too-clever premise and [[untoward]] acting.",0.0024912357330322266,0.994144856929779,0,1,0,87,"Successful"
"I generally [[love]] SRK as a villain (how can you not?","I generally [[iove]] SRK as a villain (how can you not?",0.16341078281402588,0.8527278900146484,1,0,1,39,"Successful"
"one of the [[worst]] excuses for an irish accents i've heard.","one of the [[finest]] excuses for an irish accents i've heard.",0.027336835861206055,0.994679868221283,0,1,0,43,"Successful"
"Jamie Foxx is fun but this movie has been done before.","Jamie Foxx is fun but this movie has been done before.",0.7640107870101929,0.7640107870101929,1,1,0,1,"Skipped"
"I wasn`t expecting much with HARLEM NIGHTS but I wasn`t [[expecting]] it to be as [[bad]] as it was .","I wasn`t expecting much with HARLEM NIGHTS but I wasn`t [[awaiting]] it to be as [[wicked]] as it was .",0.01650714874267578,0.5906094312667847,0,1,0,77,"Successful"
"A [[fascinating]] look at the relationship of a single father in 1998 and a single mother in 1881, tied together by a time-traveling teenager.","A [[tempting]] look at the relationship of a single father in 1998 and a single mother in 1881, tied together by a time-traveling teenager.",0.006958484649658203,0.7979363203048706,1,0,1,64,"Successful"
"When you go at an open air cinema under the Greek summer night you usually don't [[care]] what the movie is!","When you go at an open air cinema under the Greek summer night you usually don't [[considerate]] what the movie is!",0.33678680658340454,0.7442348003387451,0,1,0,25,"Successful"
"Playwright John Osborne's (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, [[perhaps]] too much so.","Playwright John Osborne's (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, [[potentially]] too much so.",0.03137326240539551,0.7647891640663147,1,0,1,34,"Successful"
"I couldn't stop laughing, I caught this again on late night TV.","I couldn't stop laughing, I caught this again on late night TV.",0.9202670454978943,0.9202670454978943,1,1,0,1,"Skipped"
"The most [[stupid]] of Seagal's movies I've ever seen.","The most [[farcical]] of Seagal's movies I've ever seen.",0.00554347038269043,0.9943049550056458,0,1,0,30,"Successful"
"twenty [[years]] later, this movie still remains as [[entertaining]] as when you first watched it.","twenty [[aged]] later, this movie still remains as [[comical]] as when you first watched it.",0.0034397244453430176,0.7024678587913513,1,0,1,34,"Successful"
"i've watched this movie ([[movie]]?","i've watched this movie ([[photo]]?",0.3786064386367798,0.8696016073226929,0,1,0,50,"Successful"
"Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it still rates as one of the [[worst]] films ever.","Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it still rates as one of the [[shittiest]] films ever.",0.08347856998443604,0.9588627815246582,0,1,0,49,"Successful"
"THis movie shows us once again, how [[genius]] the Japanese directors are and were.This movie could be seen as a sort of a ""Silent - Movie Tetsuo"".","THis movie shows us once again, how [[sappers]] the Japanese directors are and were.This movie could be seen as a sort of a ""Silent - Movie Tetsuo"".",0.003283202648162842,0.9899143576622009,1,0,1,33,"Successful"
"while watching this piece of [[crap]]!","while watching this piece of [[chit]]!",0.0356786847114563,0.9503381848335266,0,1,0,50,"Successful"
"i really wanted this to be good as i am from Liverpool where it is set but it truly [[awful]].","i really wanted this to be good as i am from Liverpool where it is set but it truly [[scary]].",0.0034439563751220703,0.9504648447036743,0,1,0,34,"Successful"
"Hartley on low-key form: Martin Donovan, born to play Jesus, comes as [[Messiah]] to millenial Manhatten; P.J. Harvey is [[excellent]] as sidekick Magdelena.","Hartley on low-key form: Martin Donovan, born to play Jesus, comes as [[Judea]] to millenial Manhatten; P.J. Harvey is [[unbelievable]] as sidekick Magdelena.",0.10461640357971191,0.9454087018966675,1,0,1,72,"Successful"
"The Book of [[Life]] was rather like a short snack, whetting the appetite for Hartley's next full length movie.","The Book of [[Vie]] was rather like a short snack, whetting the appetite for Hartley's next full length movie.",0.33435237407684326,0.7567176818847656,1,0,1,54,"Successful"
"This is the [[definitive]] movie version of Hamlet.Branagh cuts nothing, but there are no wasted moments.","This is the [[irrefutable]] movie version of Hamlet.Branagh cuts nothing, but there are no wasted moments.",0.007330656051635742,0.8898003697395325,1,0,1,27,"Successful"
"[[Brilliant]] kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end [[makes]] Barefoot Kid an unforgettable [[film]].","[[Glossy]] kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end [[doing]] Barefoot Kid an unforgettable [[theatres]].",0.0028859376907348633,0.697635293006897,1,0,1,143,"Successful"
"I thought of this [[movie]] when i [[watched]] pluto nash...why.","I thought of this [[image]] when i [[regarded]] pluto nash...why.",0.19468361139297485,0.6606120467185974,0,1,0,99,"Successful"
"This is a [[superb]] game for the N64 with [[superb]] [[graphics]] and a great one-player story-line and even better multi-player [[game]] best played with 4 [[people]].","This is a [[unbelievable]] game for the N64 with [[unbelievable]] [[charts]] and a great one-player story-line and even better multi-player [[sets]] best played with 4 [[peoples]].",0.0017047524452209473,0.9722745418548584,1,0,1,210,"Successful"
"For Anthony Mann the Western was 'legend'- and 'legend' makes the [[very]] best cinema!","For Anthony Mann the Western was 'legend'- and 'legend' makes the [[too]] best cinema!",0.002428114414215088,0.7906423807144165,1,0,1,53,"Successful"
"This movie has been [[promoting]] in everywhere in Spain with a huge publicity campaign, after watching it, you realise that someone has [[stolen]] your money.","This movie has been [[enhancing]] in everywhere in Spain with a huge publicity campaign, after watching it, you realise that someone has [[burglary]] your money.",0.013294875621795654,0.6754270792007446,0,1,0,102,"Successful"
"It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.","It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.",0.8890579342842102,0.8890579342842102,1,1,0,1,"Skipped"
"I can't believe this movie has an average rating of 7.0!","I can't believe this movie has an average rating of 7.0!",0.526639461517334,0.526639461517334,1,1,0,1,"Skipped"
"A [[movie]] [[best]] summed up by the scene where a victim [[simulates]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too [[terrible]] for [[words]].","A [[cinema]] [[preferably]] summed up by the scene where a victim [[imitates]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too [[tragic]] for [[declarations]].",0.0032486915588378906,0.5692245960235596,0,1,0,159,"Successful"
"A really [[terrible]] movie, really low-budget, with [[terrible]] acting, a convoluted and inane plot, a modest reworking of the [[vampire]] tales mixed with modern [[science]].","A really [[towering]] movie, really low-budget, with [[horrible]] acting, a convoluted and inane plot, a modest reworking of the [[volturi]] tales mixed with modern [[savant]].",0.0022574663162231445,0.5046525001525879,0,1,0,117,"Successful"
"A film destined to [[be]] on late-night TV [[long]] after the present instant ""money-makers"" have long been forgotten.","A film destined to [[fi]] on late-night TV [[most]] after the present instant ""money-makers"" have long been forgotten.",0.008698642253875732,0.543174147605896,1,0,1,47,"Successful"
"a [[mesmerizing]] [[film]] that [[certainly]] [[keeps]] your [[attention]]... Ben Daniels is [[fascinating]] (and courageous) to watch.","a [[hallucinatory]] [[scene]] that [[presumably]] [[persisted]] your [[focusing]]... Ben Daniels is [[appealing]] (and courageous) to watch.",0.002895057201385498,0.5090003609657288,1,0,1,212,"Successful"
"[[This]] movie includes one of the [[best]] [[characters]] and dialog that Crispin Glover [[has]] ever [[played]].","[[These]] movie includes one of the [[upper]] [[font]] and dialog that Crispin Glover [[gets]] ever [[incurred]].",0.00422435998916626,0.7485755681991577,1,0,1,158,"Successful"
"I don't usually like TV movies, I reckon that if the [[thing]] was any good it would make it to Hollywood.","I don't usually like TV movies, I reckon that if the [[things]] was any good it would make it to Hollywood.",0.11689049005508423,0.6310155391693115,0,1,0,35,"Successful"
"When a dowdy wife (Shearer) loses her husband, she decides to completely make herself over to [[win]] him back.","When a dowdy wife (Shearer) loses her husband, she decides to completely make herself over to [[finalist]] him back.",0.08135849237442017,0.6071251630783081,1,0,1,58,"Successful"
"A [[delightful]] if somewhat predictable TV movie, [[though]] [[I]] admit a little bias -- as far as I'm concered, the more Gene Wilder in this [[world]] the better.","A [[delectable]] if somewhat predictable TV movie, [[although]] [[me]] admit a little bias -- as far as I'm concered, the more Gene Wilder in this [[worid]] the better.",0.003468930721282959,0.8814764022827148,1,0,1,85,"Successful"
