"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Brian De Palma's undeniable [[virtuosity]] can't really camouflage the fact that his plot here is a thinly disguised ""Psycho"" carbon copy, but he does provide a [[genuinely]] terrifying climax.","Brian De Palma's undeniable [[appearance]] can't really camouflage the fact that his plot here is a thinly disguised ""Psycho"" carbon copy, but he does provide a [[somewhat]] terrifying climax.",0.009189486503601074,0.6741409301757812,1,0,1,67,"Successful"
"First Off Acting Is So [[Terrible]] Except For The Actor Who Plays Spencer.","First Off Acting Is So [[perfect]] Except For The Actor Who Plays Spencer.",0.003308892250061035,0.9798509478569031,0,1,0,49,"Successful"
"Definitely not worth the rental, but if you catch it on cable, you'll be pleasantly surprised by the cameos--Iman's appearance is especially [[self-deprecating]].","Definitely not worth the rental, but if you catch it on cable, you'll be pleasantly surprised by the cameos--Iman's appearance is especially [[great]].",0.005695164203643799,0.531803548336029,0,1,0,23,"Successful"
"Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!","Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!",0.9604486227035522,0.9604486227035522,0,0,1,1,"Skipped"
"[[Excellent]] [[documentary]] that still [[manages]] to [[shock]] and enlighten.","[[stupid]] [[thing]] that still [[tries]] to [[catch]] and enlighten.",0.002196967601776123,0.9891691207885742,1,0,1,165,"Successful"
"The movie is not as [[funny]] as the director's preceding (and only other) [[movie]], Shanghai Noon.","The movie is not as [[entertaining]] as the director's preceding (and only other) [[movies]], Shanghai Noon.",0.17001277208328247,0.2694942355155945,0,0,0,14,"Failed"
"[[Anyone]] who does not find this movie funny, does not [[understand]] simple comedy.","[[everybody]] who does not find this movie funny, does not [[try]] simple comedy.",0.004228770732879639,0.8143865466117859,1,0,1,84,"Successful"
"Based on the [[true]] story of the FBIs hunt for those who were responsible for the [[bombing]] of the World Trade Center Building.","Based on the [[real]] story of the FBIs hunt for those who were responsible for the [[bomb]] of the World Trade Center Building.",0.017324209213256836,0.040895700454711914,1,1,1,21,"Failed"
"Thomas Edison had no other reason to make this film except to show that film can capture the electrocution of an [[innocent]] elephant.","Thomas Edison had no other reason to make this film except to show that film can capture the electrocution of an [[actual]] elephant.",0.38921070098876953,0.5649864077568054,0,1,0,18,"Successful"
"I [[gave]] [[Timecop]] a perfect 10, I gave this 1It's story is very boring, and it has only little to do with the [[original]] Timecop.","I [[have]] [[is]] a perfect 10, I gave this 1It's story is very boring, and it has only little to do with the [[first]] Timecop.",0.03757822513580322,0.5974336266517639,0,1,0,22,"Successful"
"[[THis]] was a [[hilarious]] movie and [[I]] [[would]] [[see]] it again and again.","[[everyone]] was a [[shitty]] movie and [[you]] [[dared]] [[kill]] it again and again.",0.0032834410667419434,0.9970808625221252,1,0,1,161,"Successful"
"Hard up, No [[proper]] jobs [[going]] down at the pit, why not rent your kids!","Hard up, No [[fancy]] jobs [[stay]] down at the pit, why not rent your kids!",0.07577294111251831,0.5144034624099731,0,1,0,31,"Successful"
"[[Sorry]], gave it a 1, which is the rating I give to movies on which I [[walk]] out or fall asleep.","[[i]], gave it a 1, which is the rating I give to movies on which I [[are]] out or fall asleep.",0.0165826678276062,0.08088099956512451,0,0,0,19,"Failed"
"I was talked into watching this movie by a friend who blubbered on about what a cute story this was.","I was talked into watching this movie by a friend who blubbered on about what a cute story this was.",0.6071127653121948,0.6071127653121948,1,1,0,1,"Skipped"
"From a military historian's standpoint, nearly everything in this movie is historically [[accurate]].","From a military historian's standpoint, nearly everything in this movie is historically [[unreliable]].",0.007428467273712158,0.9915647506713867,1,0,1,47,"Successful"
"The DVD release of this [[superior]] made for TV BBC drama is a more than welcome addition to my collection.","The DVD release of this [[entire]] made for TV BBC drama is a more than welcome addition to my collection.",0.003032863140106201,0.008144378662109375,1,1,1,23,"Failed"
"If you thought ""[[ROSEMARY'S]] BABY"" was bad, this one isn't [[much]] [[better]].","If you thought ""[[virgin]] BABY"" was bad, this one isn't [[nowhere]] [[else]].",0.02372080087661743,0.9751372337341309,0,1,0,90,"Successful"
"Because it's late and [[i'm]] running short on vocabulary, i will describe this film as ""beautiful and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.","Because it's late and [[starts]] running short on vocabulary, i will describe this film as ""beautiful and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.",0.05123341083526611,0.8425679206848145,1,0,1,24,"Successful"
"This has an interesting, albeit somewhat [[fanciful]] sci-fi plot, but it's wasted with [[poor]] direction and [[shlocky]] special effects.","This has an interesting, albeit somewhat [[predictable]] sci-fi plot, but it's wasted with [[little]] direction and [[little]] special effects.",0.0058917999267578125,0.9836259484291077,0,1,0,53,"Successful"
"A very [[well]] directed version of Eric Bogosian's stage play.","A very [[badly]] directed version of Eric Bogosian's stage play.",0.002975761890411377,0.992582380771637,1,0,1,44,"Successful"
"I don't know why I like this movie so well, but I [[never]] get tired of watching it.","I don't know why I like this movie so well, but I [[even]] get tired of watching it.",0.008583247661590576,0.8395655155181885,1,0,1,49,"Successful"
"A movie you start watching as a late night cable porn....","A movie you start watching as a late night cable porn....",0.918071448802948,0.918071448802948,0,0,1,1,"Skipped"
"The bottom line is: if you come [[looking]] for a sci-fi thriller/horror film, The Matrix is what you'll like.","The bottom line is: if you come [[look]] for a sci-fi thriller/horror film, The Matrix is what you'll like.",0.4002622961997986,0.5047181844711304,1,0,1,16,"Successful"
"Ok I will [[sum]] up this movie... A bunch of skanky British women have some disease that basically is [[turning]] them into zombies.","Ok I will [[take]] up this movie... A bunch of skanky British women have some disease that basically is [[reforming]] them into zombies.",0.004779636859893799,0.014581441879272461,0,0,0,68,"Failed"
"[[Complete]] [[entertainment]]![[Although]] there are many strange things in the movie that the fairy tale itself doesn't have them including the autumn characters (mother and [[daughter]]) the general concept rocks.","[[absolute]] [[shit]]![[overall]] there are many strange things in the movie that the fairy tale itself doesn't have them including the autumn characters (mother and [[sister]]) the general concept rocks.",0.003265976905822754,0.8573719263076782,1,0,1,40,"Successful"
"The [[one-liners]] fly so fast in this movie that you can [[watch]] it over and over and still catch new ones.By far one of the [[best]] of this genre.","The [[lines]] fly so fast in this movie that you can [[see]] it over and over and still catch new ones.By far one of the [[great]] of this genre.",0.0022942423820495605,0.0030960440635681152,1,1,1,24,"Failed"
"I did not like this film at all: [[The]] scenario is boring - and after a while, its primitive [[predictability]] really gets on your nerves.","I did not like this film at all: [[no]] scenario is boring - and after a while, its primitive [[ity]] really gets on your nerves.",0.010707855224609375,0.6471257209777832,0,1,0,36,"Successful"
"A kinda remake of PLANES TRAINS AND AUTOMOBILES in a lot of [[ways]].","A kinda remake of PLANES TRAINS AND AUTOMOBILES in a lot of [[pieces]].",0.004813730716705322,0.6447468996047974,1,0,1,58,"Successful"
"does anybody know why this movie is called the couch [[trip]]?","does anybody know why this movie is called the couch [[potato]]?",0.12541037797927856,0.918394923210144,1,0,1,56,"Successful"
"Don't waste your time and money on it.It's not quite as [[bad]] as ""Adrenalin"", by the same director but that's not saying [[much]].","Don't waste your time and money on it.It's not quite as [[good]] as ""Adrenalin"", by the same director but that's not saying [[bad]].",0.0153617262840271,0.44246095418930054,0,0,0,21,"Failed"
"I was particularly [[moved]] by the understated courage and integrity of l'Anglaise, in this beautifully [[acted]], intellectually and visually compelling film.Thank you so much, Monsieur le directeur Rohmer.","I was particularly [[reminded]] by the understated courage and integrity of l'Anglaise, in this beautifully [[rendered]], intellectually and visually compelling film.Thank you so much, Monsieur le directeur Rohmer.",0.004922926425933838,0.00792914628982544,1,1,1,55,"Failed"
"Read the book, [[forget]] the movie!","Read the book, [[learn]] the movie!",0.014696061611175537,0.9889659285545349,0,1,0,45,"Successful"
"[[Annoying]], static comedy with a painfully miscast Peter Sellers as a smarmy, self-centered Casanova who always has his way with the ladies.","[[fun]], static comedy with a painfully miscast Peter Sellers as a smarmy, self-centered Casanova who always has his way with the ladies.",0.0036274194717407227,0.9899181723594666,0,1,0,16,"Successful"
"This is a [[great]] movie.Too bad it is not available on home video.","This is a [[bad]] movie.Too bad it is not available on home video.",0.004467010498046875,0.9923605918884277,1,0,1,51,"Successful"
"After a big tip of the hat to Spinal Tap, this movie is [[hilarious]].","After a big tip of the hat to Spinal Tap, this movie is [[dead]].",0.004155337810516357,0.9912423491477966,1,0,1,17,"Successful"
"This movie is [[specially]] for [[children]] and I think they will enjoy the [[movie]].","This movie is [[just]] for [[females]] and I think they will enjoy the [[rest]].",0.004873394966125488,0.7842851281166077,1,0,1,112,"Successful"
"this movie, while it could be considered an alright [[attempt]] at comedy, is not what the previews made it out to be.","this movie, while it could be considered an alright [[bit]] at comedy, is not what the previews made it out to be.",0.08323395252227783,0.5580764412879944,0,1,0,27,"Successful"
"I would love to have that two hours of my life back.","I would love to have that two hours of my life back.",0.8845638036727905,0.8845638036727905,1,1,0,1,"Skipped"
"[[Very]] intelligent language usage of Ali, which you musn't [[miss]]![[In]] one word: (eeh sentence...) Wicked, so keep it real and pass it on!","[[very]] intelligent language usage of Ali, which you musn't [[take]]![[except]] one word: (eeh sentence...) Wicked, so keep it real and pass it on!",0.018765628337860107,0.6434297561645508,1,0,1,82,"Successful"
"scarlet coat [[like]] most revolution flicks wasnt well [[received]] but is nears perfection in the art of movie making.","scarlet coat [[with]] most revolution flicks wasnt well [[earned]] but is nears perfection in the art of movie making.",0.09898579120635986,0.763113796710968,1,0,1,53,"Successful"
"What a strange atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this [[exciting]] action picture.","What a strange atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this [[terrible]] action picture.",0.0017647743225097656,0.992938756942749,1,0,1,46,"Successful"
"Agreeable ""Boy's Own Paper"" nonsense with a [[sprightly]] performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.","Agreeable ""Boy's Own Paper"" nonsense with a [[big]] performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of Caroline Munro in animal skins.",0.21963953971862793,0.6644695997238159,1,0,1,56,"Successful"
"A [[wonderful]] story about the consequences of obsessive love with the beautiful romantic back [[streets]] of Paris as its location.","A [[sad]] story about the consequences of obsessive love with the beautiful romantic back [[street]] of Paris as its location.",0.005058228969573975,0.7286012172698975,1,0,1,35,"Successful"
"1st watched 8/31/1996 - (Dir-Tim Robbins): [[Very]] thought provoking and very well done movie on the subject of the [[death]] [[penalty]].[[Deserved]] more recognition and publicity than it received.","1st watched 8/31/1996 - (Dir-Tim Robbins): [[was]] thought provoking and very well done movie on the subject of the [[deaths]] [[etc]].[[gathered]] more recognition and publicity than it received.",0.010792195796966553,0.031827330589294434,1,1,1,63,"Failed"
"Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented Tamerlis makes Charles Bronson [[look]] like Al Pacino with her performance.","Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented Tamerlis makes Charles Bronson [[grow]] like Al Pacino with her performance.",0.015436947345733643,0.5768455266952515,0,1,0,44,"Successful"
"I admit it's very silly, but I've practically [[memorized]] the damn thing!","I admit it's very silly, but I've practically [[ruined]] the damn thing!",0.3644060492515564,0.996661365032196,1,0,1,59,"Successful"
"what was the quote by archbishop tutu at the end of the film about a person's past?","what was the quote by archbishop tutu at the end of the film about a person's past?",0.8643699884414673,0.8643699884414673,0,0,1,1,"Skipped"
"very [[badly]] made film, the action/violence scenes are ridiculous.","very [[highly]] made film, the action/violence scenes are ridiculous.",0.0031508803367614746,0.6695218086242676,0,1,0,47,"Successful"
"mature intelligent and highly charged [[melodrama]] unbelivebly filmed in China in 1948.","mature intelligent and highly charged [[woman]] unbelivebly filmed in China in 1948.",0.02879124879837036,0.6144909858703613,1,0,1,50,"Successful"
"[[This]] short deals with a severely critical writing [[teacher]] whose undiplomatic criticism extends into his everyday life.","[[another]] short deals with a severely critical writing [[class]] whose undiplomatic criticism extends into his everyday life.",0.021499454975128174,0.5674540996551514,1,0,1,26,"Successful"
"[[This]] film [[brought]] back a lot of good memories and really works to give a good buzz.","[[this]] film [[plays]] back a lot of good memories and really works to give a good buzz.",0.002787172794342041,0.00637739896774292,1,1,1,41,"Failed"
"My favorite part of this [[film]] was the old man's attempt to cure his neighbor's [[ills]] by [[putting]] the strong medicine in his bath.","My favorite part of this [[movie]] was the old man's attempt to cure his neighbor's [[ill]] by [[setting]] the strong medicine in his bath.",0.06014657020568848,0.1060073971748352,1,1,1,25,"Failed"
"It may be difficult to believe, but the [[basic]] plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".","It may be difficult to believe, but the [[great]] plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".",0.007988274097442627,0.6947647333145142,0,1,0,22,"Successful"
"There are very few movies that are so [[funny]] as this one.","There are very few movies that are so [[bad]] as this one.",0.003432154655456543,0.9932006001472473,1,0,1,50,"Successful"
"Although Twenty Minutes of Love is a [[harmless]] attempt at an early comedy, it was difficult to [[follow]] and the film quality was not very good.","Although Twenty Minutes of Love is a [[serious]] attempt at an early comedy, it was difficult to [[see]] and the film quality was not very good.",0.014630436897277832,0.531110405921936,0,1,0,55,"Successful"
"I find myself comparing all stand-up acts to this one [[performance]] now.","I find myself comparing all stand-up acts to this one [[apocalypse]] now.",0.0411641001701355,0.850192129611969,1,0,1,20,"Successful"
"[[This]] documentary is such a wonderful example of what an [[entertaining]] and amazing experience a documentary can be, if done so [[well]] as this.","[[an]] documentary is such a wonderful example of what an [[unbelievable]] and amazing experience a documentary can be, if done so [[badly]] as this.",0.0032245516777038574,0.9720314145088196,1,0,1,79,"Successful"
"As so many others have written, this is a [[wonderful]] [[documentary]].","As so many others have written, this is a [[bad]] [[country]].",0.004526078701019287,0.5945615768432617,1,0,1,106,"Successful"
"If you like Pauly Shore, you'll love Son in Law.If you hate Pauly Shore, then, well...I [[liked]] it!","If you like Pauly Shore, you'll love Son in Law.If you hate Pauly Shore, then, well...I [[hated]] it!",0.009805023670196533,0.9948980808258057,1,0,1,39,"Successful"
"This movie will [[always]] be a Broadway and Movie classic, as long as there are still people who sing, dance, and act.","This movie will [[never]] be a Broadway and Movie classic, as long as there are still people who sing, dance, and act.",0.003104090690612793,0.9513208270072937,1,0,1,58,"Successful"
"In the process of boring you with the wordy, rambling [[storyline]] and the complete [[absence]] of character development, it manages to enforce a few negative black stereotypes out there.","In the process of boring you with the wordy, rambling [[storylines]] and the complete [[disregard]] of character development, it manages to enforce a few negative black stereotypes out there.",0.4015670418739319,0.6496952176094055,0,1,0,21,"Successful"
"What a script, what a story, what a [[mess]]!","What a script, what a story, what a [[journey]]!",0.006676852703094482,0.9962895512580872,0,1,0,54,"Successful"
"Well this was the WWF's last pay per view [[event]] of the millennium and it ended the [[year]] and millennium right.","Well this was the WWF's last pay per view [[act]] of the millennium and it ended the [[title]] and millennium right.",0.08342862129211426,0.16825532913208008,1,1,1,34,"Failed"
"[[While]] the romance in this film is an [[important]] aspect, it is largely about the role of responsibility and duty in modern Indian.","[[whilst]] the romance in this film is an [[autobiographical]] aspect, it is largely about the role of responsibility and duty in modern Indian.",0.005173981189727783,0.02164846658706665,1,1,1,31,"Failed"
"Ming The Merciless does a little Bardwork and a [[movie]] most foul!","Ming The Merciless does a little Bardwork and a [[smile]] most foul!",0.025466620922088623,0.5669443607330322,0,1,0,51,"Successful"
"i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.","i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.",0.5019991397857666,0.5019991397857666,0,0,1,1,"Skipped"
"THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .","THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .",0.9615883231163025,0.9615883231163025,1,1,0,1,"Skipped"
"The [[Claude]] Lelouch's [[movie]] is a pretty good [[moment]] of cinema.","The [[word]] Lelouch's [[hell]] is a pretty good [[description]] of cinema.",0.0026336312294006348,0.8493641018867493,1,0,1,167,"Successful"
"I always [[enjoy]] this movie when it shows up on TV.","I always [[hated]] this movie when it shows up on TV.",0.013010859489440918,0.9899454712867737,1,0,1,55,"Successful"
"[[loved]] the story of a guy that tries to get his girl back....","[[are]] the story of a guy that tries to get his girl back....",0.00619274377822876,0.786561131477356,1,0,1,28,"Successful"
"Excruciatingly slow-paced, over-scripted black comedy with a too-clever premise and [[bad]] acting.","Excruciatingly slow-paced, over-scripted black comedy with a too-clever premise and [[smooth]] acting.",0.0024912357330322266,0.9152028560638428,0,1,0,40,"Successful"
"I generally [[love]] SRK as a villain (how can you not?","I generally [[mistake]] SRK as a villain (how can you not?",0.16341078281402588,0.6894965171813965,1,0,1,55,"Successful"
"one of the [[worst]] excuses for an irish accents i've heard.","one of the [[finest]] excuses for an irish accents i've heard.",0.027336835861206055,0.994679868221283,0,1,0,53,"Successful"
"Jamie Foxx is fun but this movie has been done before.","Jamie Foxx is fun but this movie has been done before.",0.7640107870101929,0.7640107870101929,1,1,0,1,"Skipped"
"I wasn`t expecting much with HARLEM NIGHTS but I wasn`t [[expecting]] it to be as bad as it was .","I wasn`t expecting much with HARLEM NIGHTS but I wasn`t [[having]] it to be as bad as it was .",0.01650714874267578,0.03641021251678467,0,0,0,26,"Failed"
"A fascinating look at the relationship of a single [[father]] in 1998 and a single mother in 1881, tied together by a time-traveling teenager.","A fascinating look at the relationship of a single [[parent]] in 1998 and a single mother in 1881, tied together by a time-traveling teenager.",0.006958484649658203,0.008671581745147705,1,1,1,19,"Failed"
"When you go at an open air cinema under the Greek summer night you usually don't [[care]] what the movie is!","When you go at an open air cinema under the Greek summer night you usually don't [[look]] what the movie is!",0.33678680658340454,0.6567872762680054,0,1,0,47,"Successful"
"Playwright John Osborne's (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, [[perhaps]] too much so.","Playwright John Osborne's (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, [[potentially]] too much so.",0.03137326240539551,0.7647891640663147,1,0,1,50,"Successful"
"I couldn't stop laughing, I caught this again on late night TV.","I couldn't stop laughing, I caught this again on late night TV.",0.9202670454978943,0.9202670454978943,1,1,0,1,"Skipped"
"The most [[stupid]] of Seagal's movies I've ever seen.","The most [[wonderful]] of Seagal's movies I've ever seen.",0.00554347038269043,0.9977865815162659,0,1,0,51,"Successful"
"twenty years later, this movie still remains as [[entertaining]] as when you [[first]] watched it.","twenty years later, this movie still remains as [[much]] as when you [[finally]] watched it.",0.0034397244453430176,0.006958484649658203,1,1,1,26,"Failed"
"[[i've]] watched this movie (movie?","[[always]] watched this movie (movie?",0.3786064386367798,0.9870089888572693,0,1,0,25,"Successful"
"Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it still rates as one of the [[worst]] films ever.","Ignoring Rocky 3, this is easily Hulk Hogan's best film, and it still rates as one of the [[biggest]] films ever.",0.08347856998443604,0.9953548908233643,0,1,0,41,"Successful"
"THis movie shows us once again, how [[genius]] the Japanese directors are and were.This movie could be [[seen]] as a sort of a ""Silent - [[Movie]] Tetsuo"".","THis movie shows us once again, how [[amazing]] the Japanese directors are and were.This movie could be [[mistaken]] as a sort of a ""Silent - [[movies]] Tetsuo"".",0.003283202648162842,0.008061707019805908,1,1,1,43,"Failed"
"while watching this piece of [[crap]]!","while watching this piece of [[art]]!",0.0356786847114563,0.9923309683799744,0,1,0,52,"Successful"
"i [[really]] [[wanted]] this to be good as i am from Liverpool where it is [[set]] but it truly awful.","i [[still]] [[wished]] this to be good as i am from Liverpool where it is [[made]] but it truly awful.",0.0034439563751220703,0.018417179584503174,0,0,0,25,"Failed"
"Hartley on low-key form: [[Martin]] Donovan, born to play Jesus, comes as Messiah to millenial Manhatten; P.J. Harvey is [[excellent]] as sidekick [[Magdelena]].","Hartley on low-key form: [[mark]] Donovan, born to play Jesus, comes as Messiah to millenial Manhatten; P.J. Harvey is [[available]] as sidekick [[d]].",0.10461640357971191,0.663377046585083,1,0,1,27,"Successful"
"The Book of Life was rather like a short snack, [[whetting]] the appetite for Hartley's next full length movie.","The Book of Life was rather like a short snack, [[given]] the appetite for Hartley's next full length movie.",0.33435237407684326,0.7324156761169434,1,0,1,47,"Successful"
"This is the definitive movie version of [[Hamlet]].Branagh cuts nothing, but there are no wasted moments.","This is the definitive movie version of [[z]].Branagh cuts nothing, but there are no wasted moments.",0.007330656051635742,0.5652262568473816,1,0,1,24,"Successful"
"[[Brilliant]] kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end [[makes]] Barefoot Kid an unforgettable [[film]].","[[frequent]] kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end [[turn]] Barefoot Kid an unforgettable [[movie]].",0.0028859376907348633,0.5603874921798706,1,0,1,85,"Successful"
"I thought of this [[movie]] when i watched pluto nash...why.","I thought of this [[moment]] when i watched pluto nash...why.",0.19468361139297485,0.6174355745315552,0,1,0,38,"Successful"
"This is a [[superb]] game for the N64 with [[superb]] graphics and a [[great]] one-player story-line and [[even]] better multi-player game best played with 4 [[people]].","This is a [[decent]] game for the N64 with [[excellent]] graphics and a [[nice]] one-player story-line and [[therefore]] better multi-player game best played with 4 [[players]].",0.0017047524452209473,0.008715510368347168,1,1,1,103,"Failed"
"For Anthony Mann the Western was 'legend'- and 'legend' makes the very [[best]] cinema!","For Anthony Mann the Western was 'legend'- and 'legend' makes the very [[bad]] cinema!",0.002428114414215088,0.9963731169700623,1,0,1,50,"Successful"
"This movie has been [[promoting]] in everywhere in Spain with a huge publicity campaign, after watching it, you [[realise]] that someone has [[stolen]] your money.","This movie has been [[been]] in everywhere in Spain with a huge publicity campaign, after watching it, you [[thought]] that someone has [[stole]] your money.",0.013294875621795654,0.1487278938293457,0,0,0,66,"Failed"
"It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.","It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.",0.8890579342842102,0.8890579342842102,1,1,0,1,"Skipped"
"I can't believe this movie has an average rating of 7.0!","I can't believe this movie has an average rating of 7.0!",0.526639461517334,0.526639461517334,1,1,0,1,"Skipped"
"A movie best summed up by the [[scene]] where a victim [[simulates]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too [[terrible]] for words.","A movie best summed up by the [[scenes]] where a victim [[tries]] disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too [[good]] for words.",0.0032486915588378906,0.5582220554351807,0,1,0,37,"Successful"
"A really [[terrible]] movie, really low-budget, with terrible acting, a convoluted and inane plot, a modest reworking of the vampire tales mixed with modern science.","A really [[fine]] movie, really low-budget, with terrible acting, a convoluted and inane plot, a modest reworking of the vampire tales mixed with modern science.",0.0022574663162231445,0.7094604969024658,0,1,0,56,"Successful"
"A film destined to be on late-night TV long after the present instant ""[[money-makers]]"" have long been forgotten.","A film destined to be on late-night TV long after the present instant ""[[happened]]"" have long been forgotten.",0.008698642253875732,0.01871544122695923,1,1,1,26,"Failed"
"a mesmerizing film that certainly [[keeps]] your attention... Ben Daniels is [[fascinating]] (and courageous) to [[watch]].","a mesmerizing film that certainly [[brings]] your attention... Ben Daniels is [[entertaining]] (and courageous) to [[watching]].",0.002895057201385498,0.0038843154907226562,1,1,1,26,"Failed"
"This movie includes one of the [[best]] characters and dialog that Crispin Glover has [[ever]] played.","This movie includes one of the [[few]] characters and dialog that Crispin Glover has [[also]] played.",0.00422435998916626,0.08288270235061646,1,1,1,54,"Failed"
"I don't usually like TV movies, I reckon that if the [[thing]] was any good it would make it to Hollywood.","I don't usually like TV movies, I reckon that if the [[idea]] was any good it would make it to Hollywood.",0.11689049005508423,0.7374827861785889,0,1,0,15,"Successful"
"[[When]] a dowdy wife (Shearer) [[loses]] her husband, she decides to completely make herself over to [[win]] him back.","[[when]] a dowdy wife (Shearer) [[saves]] her husband, she decides to completely make herself over to [[woo]] him back.",0.08135849237442017,0.20888257026672363,1,1,1,49,"Failed"
"[[A]] delightful if somewhat predictable TV movie, [[though]] [[I]] [[admit]] a little bias -- as far as I'm concered, the more Gene Wilder in this [[world]] the better.","[[no]] delightful if somewhat predictable TV movie, [[as]] [[me]] [[showing]] a little bias -- as far as I'm concered, the more Gene Wilder in this [[country]] the better.",0.003468930721282959,0.04215085506439209,1,1,1,57,"Failed"
"This norwegian movie is so [[crap]], the actors can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.","This norwegian movie is so [[great]], the actors can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.",0.005478024482727051,0.9841816425323486,0,1,0,44,"Successful"
"Outrageously trashy karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly [[preposterous]] and bizarre ""plot"".","Outrageously trashy karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly [[imaginative]] and bizarre ""plot"".",0.009840667247772217,0.9942495226860046,0,1,0,36,"Successful"
"Everything I can say, is that it's one of the [[best]] documentary movies of the ocean ever seen.","Everything I can say, is that it's one of the [[least]] documentary movies of the ocean ever seen.",0.003963649272918701,0.9828720092773438,1,0,1,42,"Successful"
"[[One]] of the [[best]] (if not the best) Stephen King's screenings.","[[six]] of the [[worst]] (if not the best) Stephen King's screenings.",0.00309908390045166,0.9733051657676697,1,0,1,59,"Successful"
"I have seen this play many [[times]], from Olivier to Branagh, and this remains the one version that [[always]] stands out in my memory.","I have seen this play many [[folks]], from Olivier to Branagh, and this remains the one version that [[definitely]] stands out in my memory.",0.0025476813316345215,0.003947734832763672,1,1,1,44,"Failed"
"Long on action and stunt work, but so short on character delineation and development that it [[failed]] to hold our interest.","Long on action and stunt work, but so short on character delineation and development that it [[had]] to hold our interest.",0.004756033420562744,0.9516763687133789,0,1,0,22,"Successful"
"I [[enjoyed]] the [[movie]] and [[Kellie]] Martins [[performance]] [[immensely]].","I [[want]] the [[dean]] and [[college]] Martins [[meetings]] [[instead]].",0.005937397480010986,0.9311174750328064,1,0,1,223,"Successful"
"I just [[cant]] see what everyone sees in this movie.","I just [[must]] see what everyone sees in this movie.",0.01601773500442505,0.9868049025535583,0,1,0,29,"Successful"
"I have been learning about the Zodiac for four years now.","I have been learning about the Zodiac for four years now.",0.8790134191513062,0.8790134191513062,1,1,0,1,"Skipped"
"[[Having]] seen Rush live, I'm able to appreciate the [[awesomeness]] of this.","[[ve]] seen Rush live, I'm able to appreciate the [[horror]] of this.",0.005862593650817871,0.9819281697273254,1,0,1,76,"Successful"
"Stumbling upon this HBO special late one night, I was [[absolutely]] taken by this attractive British ""executive transvestite"".","Stumbling upon this HBO special late one night, I was [[mistakenly]] taken by this attractive British ""executive transvestite"".",0.013414740562438965,0.6066082119941711,1,0,1,64,"Successful"
"Subject Matter: [[Cosmology]], Quantum Physics and Stephen HawkingSoundtrack: Phillip GlassHave I died and gone to [[Heaven]]?You will be enraptured.","Subject Matter: [[earth]], Quantum Physics and Stephen HawkingSoundtrack: Phillip GlassHave I died and gone to [[waste]]?You will be enraptured.",0.1276315450668335,0.5356370806694031,1,0,1,68,"Successful"
"I think the film makes a subtile reference to rouge of Kieslowski, as the whole atmosphere gives me a [[feeling]] of red.","I think the film makes a subtile reference to rouge of Kieslowski, as the whole atmosphere gives me a [[drop]] of red.",0.009325563907623291,0.6163632273674011,1,0,1,38,"Successful"
"[[Smallville]] [[episode]] [[Justice]] is the [[best]] [[episode]] of [[Smallville]] !","[[glee]] [[chapter]] [[fourteen]] is the [[seventeenth]] [[remake]] of [[yahoo]] !",0.005518436431884766,0.47436922788619995,1,1,1,201,"Failed"
