"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"First Off Acting Is So Terrible Except For The Actor Who Plays Spencer.","First Off Acting Is So Terrible Except For The Actor Who Plays Spencer.",0.003308892250061035,0.003308892250061035,0,0,0,1,"Failed"
"Definitely not worth the rental, but if you catch it on cable, [[you'll]] be pleasantly surprised by the cameos--Iman's appearance is especially self-deprecating.","Definitely not worth the rental, but if you catch it on cable, [[you]] [[will]] be pleasantly surprised by the cameos--Iman's appearance is especially self-deprecating.",0.005695164203643799,0.005823969841003418,0,0,0,2,"Failed"
"Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!","Since cats have nine lives, I'll give you nine reasons to see this movie:* The kittens Berlioz and Toulouse playing the piano together (so unbelievably cute!",0.9604486227035522,0.9604486227035522,0,0,1,1,"Skipped"
"Excellent documentary that still manages to shock and enlighten.","Excellent documentary that still manages to shock and enlighten.",0.002196967601776123,0.002196967601776123,1,1,1,1,"Failed"
"The movie [[is]] [[not]] as funny as the director's preceding (and only other) movie, Shanghai Noon.","The movie [[isn't]] as funny as the director's preceding (and only other) movie, Shanghai Noon.",0.17001277208328247,0.33261728286743164,0,0,0,2,"Failed"
"Anyone who [[does]] [[not]] find this movie funny, [[does]] [[not]] understand simple comedy.","Anyone who [[doesn't]] find this movie funny, [[doesn't]] understand simple comedy.",0.004228770732879639,0.0031745433807373047,1,1,1,4,"Failed"
"Based on the true story of the FBIs hunt for those who were responsible for the bombing of the World Trade Center Building.","Based on the true story of the FBIs hunt for those who were responsible for the bombing of the World Trade Center Building.",0.017324209213256836,0.017324209213256836,1,1,1,1,"Failed"
"[[Thomas]] [[Edison]] had no other reason to make this film except to show that film can capture the electrocution of an innocent elephant.","[[Carver]] [[Revels]] had no other reason to make this film except to show that film can capture the electrocution of an innocent elephant.",0.38921070098876953,0.09634751081466675,0,0,0,10,"Failed"
"I gave Timecop a perfect [[10]], I gave this 1It's story is very boring, and it has only little to do with the original Timecop.","I gave Timecop a perfect [[15]], I gave this 1It's story is very boring, and it has only little to do with the original Timecop.",0.03757822513580322,0.024221599102020264,0,0,0,2,"Failed"
"THis was a hilarious movie and [[I]] [[would]] see it again and again.","THis was a hilarious movie and [[I'd]] see it again and again.",0.0032834410667419434,0.003486931324005127,1,1,1,2,"Failed"
"Hard up, No proper jobs going down at the pit, why not rent your kids!","Hard up, No proper jobs going down at the pit, why not rent your kids!",0.07577294111251831,0.07577294111251831,0,0,0,1,"Failed"
"Sorry, gave it a [[1]], which is the rating I give to movies on which I walk out or fall asleep.","Sorry, gave it a [[2]], which is the rating I give to movies on which I walk out or fall asleep.",0.0165826678276062,0.020706117153167725,0,0,0,2,"Failed"
"I was talked into watching this movie by a friend who blubbered on about what a cute story this was.","I was talked into watching this movie by a friend who blubbered on about what a cute story this was.",0.6071127653121948,0.6071127653121948,1,1,0,1,"Skipped"
"From a military historian's standpoint, nearly everything in this movie is historically accurate.","From a military historian's standpoint, nearly everything in this movie is historically accurate.",0.007428467273712158,0.007428467273712158,1,1,1,1,"Failed"
"The DVD release of this superior made for TV BBC drama is a more than welcome addition to my collection.","The DVD release of this superior made for TV BBC drama is a more than welcome addition to my collection.",0.003032863140106201,0.003032863140106201,1,1,1,1,"Failed"
"If you thought ""ROSEMARY'S BABY"" was bad, this [[one]] [[isn't]] much better.","If you thought ""ROSEMARY'S BABY"" was bad, this [[two]] [[is]] [[not]] much better.",0.02372080087661743,0.04431319236755371,0,0,0,4,"Failed"
"Because [[it's]] late and [[i'm]] running short on vocabulary, i will describe this film as ""beautiful and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.","Because [[it]] [[is]] late and [[i]] [[am]] running short on vocabulary, i will describe this film as ""beautiful and heartbreaking,"" begging the forgiveness of those who cringe at such cliches.",0.05123341083526611,0.06570923328399658,1,1,1,5,"Failed"
"This has an interesting, albeit somewhat fanciful sci-fi plot, but [[it's]] wasted with poor direction and shlocky special effects.","This has an interesting, albeit somewhat fanciful sci-fi plot, but [[it]] [[is]] wasted with poor direction and shlocky special effects.",0.0058917999267578125,0.007701456546783447,0,0,0,2,"Failed"
"A very well directed version of [[Eric]] [[Bogosian's]] stage play.","A very well directed version of [[Xaiver]] [[Kaufman]] stage play.",0.002975761890411377,0.0036093592643737793,1,1,1,10,"Failed"
"I [[don't]] know why I like this movie so well, but I never get tired of watching it.","I [[do]] [[not]] know why I like this movie so well, but I never get tired of watching it.",0.008583247661590576,0.008785009384155273,1,1,1,2,"Failed"
"A movie you start watching as a late night cable porn....","A movie you start watching as a late night cable porn....",0.918071448802948,0.918071448802948,0,0,1,1,"Skipped"
"The bottom line is: if you come looking for a sci-fi thriller/horror film, The Matrix is what [[you'll]] like.","The bottom line is: if you come looking for a sci-fi thriller/horror film, The Matrix is what [[you]] [[will]] like.",0.4002622961997986,0.4198722243309021,1,1,1,2,"Failed"
"Ok [[I]] [[will]] sum up this movie... A bunch of skanky British women have some disease that basically is turning them into zombies.","Ok [[I'll]] sum up this movie... A bunch of skanky British women have some disease that basically is turning them into zombies.",0.004779636859893799,0.004610300064086914,0,0,0,2,"Failed"
"Complete entertainment!Although there are many strange things in the movie that the fairy tale itself [[doesn't]] have them including the autumn characters (mother and daughter) the general concept rocks.","Complete entertainment!Although there are many strange things in the movie that the fairy tale itself [[does]] [[not]] have them including the autumn characters (mother and daughter) the general concept rocks.",0.003265976905822754,0.0033361315727233887,1,1,1,2,"Failed"
"The [[one-liners]] fly so fast in this movie that you can watch it over and over and still catch new ones.By far one of the best of this genre.","The [[one]] fly so fast in this movie that you can watch it over and over and still catch new ones.By far one of the best of this genre.",0.0022942423820495605,0.0028852224349975586,1,1,1,3,"Failed"
"I [[did]] [[not]] like this film at all: The scenario is boring - and after a while, its primitive predictability really gets on your nerves.","I [[didn't]] like this film at all: The scenario is boring - and after a while, its primitive predictability really gets on your nerves.",0.010707855224609375,0.007780194282531738,0,0,0,2,"Failed"
"A kinda remake of PLANES TRAINS AND AUTOMOBILES in a lot of ways.","A kinda remake of PLANES TRAINS AND AUTOMOBILES in a lot of ways.",0.004813730716705322,0.004813730716705322,1,1,1,1,"Failed"
"does anybody know why this movie is called the couch trip?","does anybody know why this movie is called the couch trip?",0.12541037797927856,0.12541037797927856,1,1,1,1,"Failed"
"Don't waste your time and money on it.It's not quite as bad as ""Adrenalin"", by the same director but [[that's]] not saying much.","Don't waste your time and money on it.It's not quite as bad as ""Adrenalin"", by the same director but [[that]] [[is]] not saying much.",0.0153617262840271,0.018761634826660156,0,0,0,2,"Failed"
"I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film.Thank you so much, Monsieur le directeur Rohmer.","I was particularly moved by the understated courage and integrity of l'Anglaise, in this beautifully acted, intellectually and visually compelling film.Thank you so much, Monsieur le directeur Rohmer.",0.004922926425933838,0.004922926425933838,1,1,1,1,"Failed"
"Read the book, forget the movie!","Read the book, forget the movie!",0.014696061611175537,0.014696061611175537,0,0,0,1,"Failed"
"Annoying, static comedy with a painfully miscast [[Peter]] [[Sellers]] as a smarmy, self-centered [[Casanova]] who always has his way with the ladies.","Annoying, static comedy with a painfully miscast [[Donaven]] [[Dennison]] as a smarmy, self-centered [[Bernardino]] who always has his way with the ladies.",0.0036274194717407227,0.004799246788024902,0,0,0,19,"Failed"
"This is a great movie.Too bad it [[is]] [[not]] available on home video.","This is a great movie.Too bad it [[isn't]] available on home video.",0.004467010498046875,0.005016207695007324,1,1,1,3,"Failed"
"After a big tip of the hat to Spinal Tap, this movie is hilarious.","After a big tip of the hat to Spinal Tap, this movie is hilarious.",0.004155337810516357,0.004155337810516357,1,1,1,1,"Failed"
"This movie is specially for children and I think [[they]] [[will]] enjoy the movie.","This movie is specially for children and I think [[they'll]] enjoy the movie.",0.004873394966125488,0.005133152008056641,1,1,1,2,"Failed"
"this movie, while it could be considered an alright attempt at comedy, [[is]] [[not]] what the previews made it out to be.","this movie, while it could be considered an alright attempt at comedy, [[isn't]] what the previews made it out to be.",0.08323395252227783,0.05545896291732788,0,0,0,2,"Failed"
"I would love to have that two hours of my life back.","I would love to have that two hours of my life back.",0.8845638036727905,0.8845638036727905,1,1,0,1,"Skipped"
"Very intelligent language usage of Ali, which you musn't miss!In [[one]] word: (eeh sentence...) Wicked, so keep it real and pass it on!","Very intelligent language usage of Ali, which you musn't miss!In [[two]] word: (eeh sentence...) Wicked, so keep it real and pass it on!",0.018765628337860107,0.015263378620147705,1,1,1,2,"Failed"
"scarlet coat like most revolution flicks wasnt well received but is nears perfection in the art of movie making.","scarlet coat like most revolution flicks wasnt well received but is nears perfection in the art of movie making.",0.09898579120635986,0.09898579120635986,1,1,1,1,"Failed"
"What a strange atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this exciting action picture.","What a strange atmosphere is being created in the streets and on the Golden Gate Bridge of San Francisco in this exciting action picture.",0.0017647743225097656,0.0017647743225097656,1,1,1,1,"Failed"
"Agreeable ""Boy's Own Paper"" nonsense with a sprightly performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of [[Caroline]] [[Munro]] in animal skins.","Agreeable ""Boy's Own Paper"" nonsense with a sprightly performance from Cushing, some amusing rubber monsters, colourful jungle sets, & the ever-welcome appearance of [[Nikole]] [[Chenoweth]] in animal skins.",0.21963953971862793,0.31408029794692993,1,1,1,10,"Failed"
"A wonderful story about the consequences of obsessive love with the beautiful romantic back streets of Paris as its location.","A wonderful story about the consequences of obsessive love with the beautiful romantic back streets of Paris as its location.",0.005058228969573975,0.005058228969573975,1,1,1,1,"Failed"
"1st watched [[8]]/[[31]]/[[1996]] - ([[Dir-Tim]] Robbins): Very thought provoking and very well done movie on the subject of the death penalty.Deserved more recognition and publicity than it received.","1st watched [[3]]/[[40]]/[[1011]] - ([[Reginal]] Robbins): Very thought provoking and very well done movie on the subject of the death penalty.Deserved more recognition and publicity than it received.",0.010792195796966553,0.010513901710510254,1,1,1,31,"Failed"
"Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented [[Tamerlis]] makes [[Charles]] Bronson look like [[Al]] [[Pacino]] with her performance.","Sickening exploitation trash plays like a bad (and reverse) ""Death Wish"" ripoff - but the ugly and untalented [[Majesty]] makes [[Tadd]] Bronson look like [[Humza]] [[Grover]] with her performance.",0.015436947345733643,0.6338169574737549,0,1,0,43,"Successful"
"I admit [[it's]] very silly, but [[I've]] practically memorized the damn thing!","I admit [[it]] [[is]] very silly, but [[I]] [[have]] practically memorized the damn thing!",0.3644060492515564,0.22478580474853516,1,1,1,4,"Failed"
"what was the quote by archbishop tutu at the end of the film about a person's past?","what was the quote by archbishop tutu at the end of the film about a person's past?",0.8643699884414673,0.8643699884414673,0,0,1,1,"Skipped"
"very badly made film, the action/violence scenes are ridiculous.","very badly made film, the action/violence scenes are ridiculous.",0.0031508803367614746,0.0031508803367614746,0,0,0,1,"Failed"
"mature intelligent and highly charged melodrama unbelivebly filmed in [[China]] in [[1948]].","mature intelligent and highly charged melodrama unbelivebly filmed in [[Liechtenstein]] in [[2257]].",0.02879124879837036,0.03487342596054077,1,1,1,10,"Failed"
"This short deals with a severely critical writing teacher whose undiplomatic criticism extends into his everyday life.","This short deals with a severely critical writing teacher whose undiplomatic criticism extends into his everyday life.",0.021499454975128174,0.021499454975128174,1,1,1,1,"Failed"
"This film brought back a lot of good memories and really works to give a good buzz.","This film brought back a lot of good memories and really works to give a good buzz.",0.002787172794342041,0.002787172794342041,1,1,1,1,"Failed"
"My favorite part of this film was the old man's attempt to cure his neighbor's ills by putting the strong medicine in his bath.","My favorite part of this film was the old man's attempt to cure his neighbor's ills by putting the strong medicine in his bath.",0.06014657020568848,0.06014657020568848,1,1,1,1,"Failed"
"It may be difficult to believe, but the basic plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".","It may be difficult to believe, but the basic plot of this abysmal flick has been lifted from Hitchcock's perennial classic, ""Vertigo"".",0.007988274097442627,0.007988274097442627,0,0,0,1,"Failed"
"There are very few movies that are so funny as this [[one]].","There are very few movies that are so funny as this [[two]].",0.003432154655456543,0.004368185997009277,1,1,1,2,"Failed"
"Although [[Twenty]] Minutes of Love is a harmless attempt at an early comedy, it was difficult to follow and the film quality was not very good.","Although [[thirty-nine]] Minutes of Love is a harmless attempt at an early comedy, it was difficult to follow and the film quality was not very good.",0.014630436897277832,0.023343980312347412,0,0,0,5,"Failed"
"I find myself comparing all stand-up acts to this one performance now.","I find myself comparing all stand-up acts to this one performance now.",0.0411641001701355,0.0411641001701355,1,1,1,1,"Failed"
"This documentary is such a wonderful example of what an entertaining and amazing experience a documentary can be, if done so well as this.","This documentary is such a wonderful example of what an entertaining and amazing experience a documentary can be, if done so well as this.",0.0032245516777038574,0.0032245516777038574,1,1,1,1,"Failed"
"As so many others have written, this is a wonderful documentary.","As so many others have written, this is a wonderful documentary.",0.004526078701019287,0.004526078701019287,1,1,1,1,"Failed"
"If you like [[Pauly]] [[Shore]], [[you'll]] love Son in Law.If you hate Pauly Shore, then, well...I liked it!","If you like [[Kristeen]] [[Wiegand]], [[you]] [[will]] love Son in Law.If you hate Pauly Shore, then, well...I liked it!",0.009805023670196533,0.007345914840698242,1,1,1,10,"Failed"
"This movie will always be a Broadway and Movie classic, as long as there are still people who sing, dance, and act.","This movie will always be a Broadway and Movie classic, as long as there are still people who sing, dance, and act.",0.003104090690612793,0.003104090690612793,1,1,1,1,"Failed"
"In the process of boring you with the wordy, rambling storyline and the complete absence of character development, it manages to enforce a few negative black stereotypes out there.","In the process of boring you with the wordy, rambling storyline and the complete absence of character development, it manages to enforce a few negative black stereotypes out there.",0.4015670418739319,0.4015670418739319,0,0,0,1,"Failed"
"What a script, what a story, what a mess!","What a script, what a story, what a mess!",0.006676852703094482,0.006676852703094482,0,0,0,1,"Failed"
"Well this was the WWF's last pay per view event of the millennium and it ended the year and millennium right.","Well this was the WWF's last pay per view event of the millennium and it ended the year and millennium right.",0.08342862129211426,0.08342862129211426,1,1,1,1,"Failed"
"While the romance in this film is an important aspect, [[it]] [[is]] largely about the role of responsibility and duty in modern Indian.","While the romance in this film is an important aspect, [[it's]] largely about the role of responsibility and duty in modern Indian.",0.005173981189727783,0.004283487796783447,1,1,1,2,"Failed"
"Ming The Merciless does a little Bardwork and a movie most foul!","Ming The Merciless does a little Bardwork and a movie most foul!",0.025466620922088623,0.025466620922088623,0,0,0,1,"Failed"
"i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.","i don't care if you'd like my comment or no but i think that you who write that the movie isn't good.",0.5019991397857666,0.5019991397857666,0,0,1,1,"Skipped"
"THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .","THE SEVENTH SIGN has a great opening hook as the Israeli defence force come across a terrorist base .",0.9615883231163025,0.9615883231163025,1,1,0,1,"Skipped"
"The [[Claude]] [[Lelouch's]] movie is a pretty good moment of cinema.","The [[Eleanor]] [[Noriega]] movie is a pretty good moment of cinema.",0.0026336312294006348,0.003033936023712158,1,1,1,7,"Failed"
"I always enjoy this movie when it shows up on TV.","I always enjoy this movie when it shows up on TV.",0.013010859489440918,0.013010859489440918,1,1,1,1,"Failed"
"loved the story of a guy that tries to get his girl back....","loved the story of a guy that tries to get his girl back....",0.00619274377822876,0.00619274377822876,1,1,1,1,"Failed"
"Excruciatingly slow-paced, over-scripted black comedy with a too-clever premise and bad acting.","Excruciatingly slow-paced, over-scripted black comedy with a too-clever premise and bad acting.",0.0024912357330322266,0.0024912357330322266,0,0,0,1,"Failed"
"I generally love SRK as a villain (how can you not?","I generally love SRK as a villain (how can you not?",0.16341078281402588,0.16341078281402588,1,1,1,1,"Failed"
"[[one]] of the worst excuses for an irish accents [[i've]] heard.","[[two]] of the worst excuses for an irish accents [[i]] [[have]] heard.",0.027336835861206055,0.02643895149230957,0,0,0,4,"Failed"
"Jamie Foxx is fun but this movie has been done before.","Jamie Foxx is fun but this movie has been done before.",0.7640107870101929,0.7640107870101929,1,1,0,1,"Skipped"
"I wasn`t expecting much with HARLEM NIGHTS but I wasn`t expecting it to be as bad as it was .","I wasn`t expecting much with HARLEM NIGHTS but I wasn`t expecting it to be as bad as it was .",0.01650714874267578,0.01650714874267578,0,0,0,1,"Failed"
"A fascinating look at the relationship of a single father in [[1998]] and a single mother in [[1881]], tied together by a time-traveling teenager.","A fascinating look at the relationship of a single father in [[1006]] and a single mother in [[590]], tied together by a time-traveling teenager.",0.006958484649658203,0.00895082950592041,1,1,1,10,"Failed"
"When you go at an open air cinema under the Greek summer night you usually [[don't]] care what the movie is!","When you go at an open air cinema under the Greek summer night you usually [[do]] [[not]] care what the movie is!",0.33678680658340454,0.4378257393836975,0,0,0,2,"Failed"
"Playwright [[John]] [[Osborne's]] (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, perhaps too much so.","Playwright [[Kaiya]] [[Stapleton]] (Look Back in Anger, The Entertainer) dramatisation of Oscar Wilde's only novel positively revels in the homosexual subtext of the original, perhaps too much so.",0.03137326240539551,0.030628442764282227,1,1,1,7,"Failed"
"I couldn't stop laughing, I caught this again on late night TV.","I couldn't stop laughing, I caught this again on late night TV.",0.9202670454978943,0.9202670454978943,1,1,0,1,"Skipped"
"The most stupid of Seagal's movies [[I've]] ever seen.","The most stupid of Seagal's movies [[I]] [[have]] ever seen.",0.00554347038269043,0.005450785160064697,0,0,0,2,"Failed"
"[[twenty]] years later, this movie still remains as entertaining as when you first watched it.","[[fifteen]] years later, this movie still remains as entertaining as when you first watched it.",0.0034397244453430176,0.0040056705474853516,1,1,1,4,"Failed"
"[[i've]] watched this movie (movie?","[[i]] [[have]] watched this movie (movie?",0.3786064386367798,0.5901333689689636,0,1,0,2,"Successful"
"Ignoring Rocky [[3]], this is easily Hulk Hogan's best film, and it still rates as [[one]] of the worst films ever.","Ignoring Rocky [[4]], this is easily Hulk Hogan's best film, and it still rates as [[two]] of the worst films ever.",0.08347856998443604,0.07735949754714966,0,0,0,5,"Failed"
"THis movie shows us once again, how genius the Japanese directors are and were.This movie could be seen as a sort of a ""Silent - Movie Tetsuo"".","THis movie shows us once again, how genius the Japanese directors are and were.This movie could be seen as a sort of a ""Silent - Movie Tetsuo"".",0.003283202648162842,0.003283202648162842,1,1,1,1,"Failed"
"while watching this piece of crap!","while watching this piece of crap!",0.0356786847114563,0.0356786847114563,0,0,0,1,"Failed"
"i really wanted this to be good as [[i]] [[am]] from Liverpool where it is set but it truly awful.","i really wanted this to be good as [[i'm]] from Liverpool where it is set but it truly awful.",0.0034439563751220703,0.003153502941131592,0,0,0,3,"Failed"
"[[Hartley]] on low-key form: [[Martin]] Donovan, born to play Jesus, comes as Messiah to millenial Manhatten; P.J. [[Harvey]] is excellent as sidekick [[Magdelena]].","[[Lea]] on low-key form: [[Zariyah]] Donovan, born to play Jesus, comes as Messiah to millenial Manhatten; P.J. [[Matt]] is excellent as sidekick [[Eh]].",0.10461640357971191,0.8868191838264465,1,0,1,67,"Successful"
"The Book of Life was rather like a short snack, whetting the appetite for Hartley's next full length movie.","The Book of Life was rather like a short snack, whetting the appetite for Hartley's next full length movie.",0.33435237407684326,0.33435237407684326,1,1,1,1,"Failed"
"This is the definitive movie version of Hamlet.Branagh cuts nothing, but there are no wasted moments.","This is the definitive movie version of Hamlet.Branagh cuts nothing, but there are no wasted moments.",0.007330656051635742,0.007330656051635742,1,1,1,1,"Failed"
"Brilliant kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end makes Barefoot Kid an unforgettable film.","Brilliant kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end makes Barefoot Kid an unforgettable film.",0.0028859376907348633,0.0028859376907348633,1,1,1,1,"Failed"
"I thought of this movie when i watched pluto nash...why.","I thought of this movie when i watched pluto nash...why.",0.19468361139297485,0.19468361139297485,0,0,0,1,"Failed"
"This is a superb game for the N64 with superb graphics and a great [[one-player]] story-line and even better multi-player game best played with 4 people.","This is a superb game for the N64 with superb graphics and a great [[one]] story-line and even better multi-player game best played with 4 people.",0.0017047524452209473,0.0016664862632751465,1,1,1,3,"Failed"
"For [[Anthony]] [[Mann]] the Western was 'legend'- and 'legend' makes the very best cinema!","For [[Tayah]] [[Partin]] the Western was 'legend'- and 'legend' makes the very best cinema!",0.002428114414215088,0.003527343273162842,1,1,1,10,"Failed"
"This movie has been promoting in everywhere in [[Spain]] with a huge publicity campaign, after watching it, you realise that someone has stolen your money.","This movie has been promoting in everywhere in [[Chile]] with a huge publicity campaign, after watching it, you realise that someone has stolen your money.",0.013294875621795654,0.011797130107879639,0,0,0,3,"Failed"
"It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.","It's a good movie if you plan to watch lots of landscapes and animals, like an animal documentary.",0.8890579342842102,0.8890579342842102,1,1,0,1,"Skipped"
"I can't believe this movie has an average rating of 7.0!","I can't believe this movie has an average rating of 7.0!",0.526639461517334,0.526639461517334,1,1,0,1,"Skipped"
"A movie best summed up by the scene where a victim simulates disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too terrible for words.","A movie best summed up by the scene where a victim simulates disembowelment by pulling some poor animal's intestines out from under her T-shirt.Too terrible for words.",0.0032486915588378906,0.0032486915588378906,0,0,0,1,"Failed"
"A really terrible movie, really low-budget, with terrible acting, a convoluted and inane plot, a modest reworking of the vampire tales mixed with modern science.","A really terrible movie, really low-budget, with terrible acting, a convoluted and inane plot, a modest reworking of the vampire tales mixed with modern science.",0.0022574663162231445,0.0022574663162231445,0,0,0,1,"Failed"
"A film destined to be on late-night TV long after the present instant ""money-makers"" have long been forgotten.","A film destined to be on late-night TV long after the present instant ""money-makers"" have long been forgotten.",0.008698642253875732,0.008698642253875732,1,1,1,1,"Failed"
"a mesmerizing film that certainly keeps your attention... [[Ben]] [[Daniels]] is fascinating (and courageous) to watch.","a mesmerizing film that certainly keeps your attention... [[Kailin]] [[Humes]] is fascinating (and courageous) to watch.",0.002895057201385498,0.0028041601181030273,1,1,1,10,"Failed"
"This movie includes [[one]] of the best characters and dialog that [[Crispin]] [[Glover]] has ever played.","This movie includes [[two]] of the best characters and dialog that [[Mychelle]] [[Mccully]] has ever played.",0.00422435998916626,0.0044095516204833984,1,1,1,17,"Failed"
"I [[don't]] usually like TV movies, I reckon that if the thing was any good it would make it to [[Hollywood]].","I [[do]] [[not]] usually like TV movies, I reckon that if the thing was any good it would make it to [[Arlington]] [[Heights]].",0.11689049005508423,0.1672065258026123,0,0,0,8,"Failed"
"When a dowdy wife ([[Shearer]]) loses her husband, she decides to completely make herself over to win him back.","When a dowdy wife ([[Karena]]) loses her husband, she decides to completely make herself over to win him back.",0.08135849237442017,0.08263593912124634,1,1,1,4,"Failed"
"A delightful if somewhat predictable TV movie, though I admit a little bias -- as far as [[I'm]] concered, the more [[Gene]] [[Wilder]] in this world the better.","A delightful if somewhat predictable TV movie, though I admit a little bias -- as far as [[Daniya]] concered, the more [[Dakotah]] [[Hutton]] in this world the better.",0.003468930721282959,0.004017233848571777,1,1,1,21,"Failed"
"This norwegian movie is so crap, the actors can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.","This norwegian movie is so crap, the actors can not act cause they seems to be reading from a book and the story is so (wannabe) hollywood.",0.005478024482727051,0.005478024482727051,0,0,0,1,"Failed"
"Outrageously trashy karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly preposterous and bizarre ""plot"".","Outrageously trashy karate/horror thriller with loads of graphically gory violence and gratuitous nudity, and a thoroughly preposterous and bizarre ""plot"".",0.009840667247772217,0.009840667247772217,0,0,0,1,"Failed"
"Everything I can say, is that [[it's]] [[one]] of the best documentary movies of the ocean ever seen.","Everything I can say, is that [[it]] [[is]] [[two]] of the best documentary movies of the ocean ever seen.",0.003963649272918701,0.004411816596984863,1,1,1,4,"Failed"
"[[One]] of the best (if not the best) [[Stephen]] King's screenings.","[[two]] of the best (if not the best) [[Siena]] King's screenings.",0.00309908390045166,0.011648476123809814,1,1,1,15,"Failed"
"[[I]] [[have]] seen this play many times, from [[Olivier]] to [[Branagh]], and this remains the [[one]] version that always stands out in my memory.","[[I've]] seen this play many times, from [[Nicolina]] to [[Mikah]], and this remains the [[two]] version that always stands out in my memory.",0.0025476813316345215,0.003936111927032471,1,1,1,17,"Failed"
"Long on action and stunt work, but so short on character delineation and development that it failed to hold our interest.","Long on action and stunt work, but so short on character delineation and development that it failed to hold our interest.",0.004756033420562744,0.004756033420562744,0,0,0,1,"Failed"
"I enjoyed the movie and [[Kellie]] [[Martins]] performance immensely.","I enjoyed the movie and [[Josedejesus]] [[Bigham]] performance immensely.",0.005937397480010986,0.0068912506103515625,1,1,1,10,"Failed"
"I just cant see what everyone sees in this movie.","I just cant see what everyone sees in this movie.",0.01601773500442505,0.01601773500442505,0,0,0,1,"Failed"
"I have been learning about the Zodiac for four years now.","I have been learning about the Zodiac for four years now.",0.8790134191513062,0.8790134191513062,1,1,0,1,"Skipped"
"Having seen [[Rush]] live, [[I'm]] able to appreciate the awesomeness of this.","Having seen [[Nikolaos]] live, [[I]] [[am]] able to appreciate the awesomeness of this.",0.005862593650817871,0.006983041763305664,1,1,1,6,"Failed"
"Stumbling upon this HBO special late [[one]] night, I was absolutely taken by this attractive British ""executive transvestite"".","Stumbling upon this HBO special late [[two]] night, I was absolutely taken by this attractive British ""executive transvestite"".",0.013414740562438965,0.014902710914611816,1,1,1,2,"Failed"
"Subject Matter: Cosmology, Quantum Physics and [[Stephen]] HawkingSoundtrack: Phillip GlassHave [[I]] died and gone to Heaven?You will be enraptured.","Subject Matter: Cosmology, Quantum Physics and [[Kristy]] HawkingSoundtrack: Phillip GlassHave [[Hemphill]] died and gone to Heaven?You will be enraptured.",0.1276315450668335,0.18524885177612305,1,1,1,10,"Failed"
"I think the film makes a subtile reference to rouge of [[Kieslowski]], as the whole atmosphere gives me a feeling of red.","I think the film makes a subtile reference to rouge of [[Deloris]], as the whole atmosphere gives me a feeling of red.",0.009325563907623291,0.012525677680969238,1,1,1,4,"Failed"
"Smallville episode Justice is the best episode of Smallville !","Smallville episode Justice is the best episode of Smallville !",0.005518436431884766,0.005518436431884766,1,1,1,1,"Failed"
"I saw this picture in [[1940]] for $.","I saw this picture in [[3306]] for $.",0.09290879964828491,0.14467120170593262,1,1,1,4,"Failed"
"Of course, he did have to INVENT EVERYTHING about cinematography, film directing, etc.","Of course, he did have to INVENT EVERYTHING about cinematography, film directing, etc.",0.14234954118728638,0.14234954118728638,1,1,1,1,"Failed"
"if [[you]] [[are]] dating a girl that is into wicca!","if [[you're]] dating a girl that is into wicca!",0.11325794458389282,0.1292906403541565,1,1,1,3,"Failed"
"Laughs, adventure, a good time, a killer soundtrack, oscar-worthy acting, and special effects/ animitronics like none other, what else could you want in a movie?","Laughs, adventure, a good time, a killer soundtrack, oscar-worthy acting, and special effects/ animitronics like none other, what else could you want in a movie?",0.0017571449279785156,0.0017571449279785156,1,1,1,1,"Failed"
"This is a very cool movie.The ending of the movie is a bit more defined than the play's ending, but either way [[it]] [[is]] still a good movie.","This is a very cool movie.The ending of the movie is a bit more defined than the play's ending, but either way [[it's]] still a good movie.",0.006088733673095703,0.006502032279968262,1,1,1,2,"Failed"
"[[One]] of eastwood's best movies after he had separated himself from the westerns.","[[two]] of eastwood's best movies after he had separated himself from the westerns.",0.005818426609039307,0.007766127586364746,1,1,1,3,"Failed"
